ZipCode,EstimatedCombinedRate,TaxRegionName
49445,0.06,"MUSKEGON, MI"
49446,0.06,"OCEANA, MI"
49448,0.06,"OTTAWA, MI"
49449,0.06,"OCEANA, MI"
49450,0.06,"ALLEGAN, MI"
49451,0.06,"NEWAYGO, MI"
49452,0.06,"OCEANA, MI"
49453,0.06,"DOUGLAS, MI"
49454,0.06,"MASON, MI"
49455,0.06,"OCEANA, MI"
49456,0.06,"FERRYSBURG, MI"
49457,0.06,"MUSKEGON, MI"
49458,0.06,"MASON, MI"
49459,0.06,"NEWAYGO, MI"
49460,0.06,"OTTAWA, MI"
49461,0.06,"MUSKEGON, MI"
49463,0.06,"WHITEHALL, MI"
49464,0.06,"ZEELAND, MI"
49468,0.06,"GRANDVILLE, MI"
49501,0.06,"GRAND RAPIDS, MI"
49502,0.06,"GRAND RAPIDS, MI"
49503,0.06,"KENT, MI"
49504,0.06,"OTTAWA, MI"
49505,0.06,"KENT, MI"
49506,0.06,"KENT, MI"
49507,0.06,"WYOMING, MI"
49508,0.06,"KENT, MI"
49509,0.06,"WYOMING, MI"
49510,0.06,"GRAND RAPIDS, MI"
49512,0.06,"KENT, MI"
49514,0.06,"GRAND RAPIDS, MI"
49515,0.06,"GRAND RAPIDS, MI"
49516,0.06,"GRAND RAPIDS, MI"
49518,0.06,"KENTWOOD, MI"
49519,0.06,"WYOMING, MI"
49523,0.06,"GRAND RAPIDS, MI"
49525,0.06,"KENT, MI"
49528,0.06,"GRAND RAPIDS, MI"
49530,0.06,"KENT, MI"
49534,0.06,"ALLENDALE, MI"
49544,0.06,"OTTAWA, MI"
49546,0.06,"KENT, MI"
49548,0.06,"KENT, MI"
49555,0.06,"GRAND RAPIDS, MI"
49560,0.06,"GRAND RAPIDS, MI"
49588,0.06,"KENTWOOD, MI"
49599,0.06,"GRAND RAPIDS, MI"
49601,0.06,"WEXFORD, MI"
49610,0.06,"GRAND TRAVERSE, MI"
49611,0.06,"ANTRIM, MI"
49612,0.06,"ANTRIM, MI"
49613,0.06,"BENZIE, MI"
49614,0.06,"MANISTEE, MI"
49615,0.06,"ANTRIM, MI"
49616,0.06,"BENZONIA, MI"
49617,0.06,"BENZONIA, MI"
49618,0.06,"WEXFORD, MI"
49619,0.06,"MANISTEE, MI"
49620,0.06,"GRAND TRAVERSE, MI"
49621,0.06,"LEELANAU, MI"
49622,0.06,"ANTRIM, MI"
49623,0.06,"LAKE, MI"
49625,0.06,"MANISTEE, MI"
49626,0.06,"EASTLAKE, MI"
49627,0.06,"ANTRIM, MI"
49628,0.06,"ELBERTA, MI"
49629,0.06,"ANTRIM, MI"
49630,0.06,"BENZIE, MI"
49631,0.06,"OSCEOLA, MI"
49632,0.06,"MISSAUKEE, MI"
49633,0.06,"KALKASKA, MI"
49634,0.06,"MANISTEE, MI"
49635,0.06,"ELBERTA, MI"
49636,0.06,"LEELANAU, MI"
49637,0.06,"GRAND TRAVERSE, MI"
49638,0.06,"WEXFORD, MI"
49639,0.06,"OSCEOLA, MI"
49640,0.06,"HONOR, MI"
49642,0.06,"LAKE, MI"
49643,0.06,"BENZIE, MI"
49644,0.06,"LAKE, MI"
49645,0.06,"MANISTEE, MI"
49646,0.06,"KALKASKA, MI"
49648,0.06,"ANTRIM, MI"
49649,0.06,"GRAND TRAVERSE, MI"
49650,0.06,"LAKE ANN, MI"
49651,0.06,"MISSAUKEE, MI"
49653,0.06,"LEELANAU, MI"
49654,0.06,"LEELANAU, MI"
49655,0.06,"OSCEOLA, MI"
49656,0.06,"LAKE, MI"
49657,0.06,"WEXFORD, MI"
49659,0.06,"ANTRIM, MI"
49660,0.06,"MANISTEE, MI"
49663,0.06,"WEXFORD, MI"
49664,0.06,"BENZIE, MI"
49665,0.06,"MISSAUKEE, MI"
49666,0.06,"GRAND TRAVERSE, MI"
49667,0.06,"MISSAUKEE, MI"
49668,0.06,"WEXFORD, MI"
49670,0.06,"LEELANAU, MI"
49673,0.06,"GRAND TRAVERSE, MI"
49674,0.06,"LEELANAU, MI"
49675,0.06,"MANISTEE, MI"
49676,0.06,"KALKASKA, MI"
49677,0.06,"NEWAYGO, MI"
49679,0.06,"OSCEOLA, MI"
49680,0.06,"KALKASKA, MI"
49682,0.06,"LEELANAU, MI"
49683,0.06,"THOMPSONVILLE, MI"
49684,0.06,"TRAVERSE CITY, MI"
49685,0.06,"GRAND TRAVERSE, MI"
49686,0.06,"TRAVERSE CITY, MI"
49688,0.06,"OSCEOLA, MI"
49689,0.06,"MANISTEE, MI"
49690,0.06,"KALKASKA, MI"
49696,0.06,"GRAND TRAVERSE, MI"
49701,0.06,"CHEBOYGAN, MI"
49705,0.06,"CHEBOYGAN, MI"
49706,0.06,"CHEBOYGAN, MI"
49707,0.06,"ALPENA, MI"
49709,0.06,"MONTMORENCY, MI"
49710,0.06,"CHIPPEWA, MI"
49711,0.06,"CHARLEVOIX, MI"
49712,0.06,"CHARLEVOIX, MI"
49713,0.06,"EMMET, MI"
49715,0.06,"CHIPPEWA, MI"
49716,0.06,"CHEBOYGAN, MI"
49717,0.06,"CHEBOYGAN, MI"
49718,0.06,"EMMET, MI"
49719,0.06,"CHIPPEWA, MI"
49720,0.06,"ANTRIM, MI"
49721,0.06,"CHEBOYGAN, MI"
49722,0.06,"EMMET, MI"
49723,0.06,"EMMET, MI"
49724,0.06,"CHIPPEWA, MI"
49725,0.06,"CHIPPEWA, MI"
49726,0.06,"CHIPPEWA, MI"
49727,0.06,"ANTRIM, MI"
49728,0.06,"CHIPPEWA, MI"
49729,0.06,"ANTRIM, MI"
49730,0.06,"ANTRIM, MI"
49733,0.06,"CRAWFORD, MI"
49734,0.06,"GAYLORD, MI"
49735,0.06,"OTSEGO, MI"
49736,0.06,"CHIPPEWA, MI"
49737,0.06,"HARBOR SPRINGS, MI"
49738,0.06,"KALKASKA, MI"
49739,0.06,"CRAWFORD, MI"
49740,0.06,"EMMET, MI"
49743,0.06,"PRESQUE ISLE, MI"
49744,0.06,"ALPENA, MI"
49745,0.06,"MACKINAC, MI"
49746,0.06,"MONTMORENCY, MI"
49747,0.06,"ALCONA, MI"
49748,0.06,"CHIPPEWA, MI"
49749,0.06,"CHEBOYGAN, MI"
49751,0.06,"MONTMORENCY, MI"
49752,0.06,"CHIPPEWA, MI"
49753,0.06,"ALPENA, MI"
49755,0.06,"EMMET, MI"
49756,0.06,"MONTMORENCY, MI"
49757,0.06,"MACKINAC ISLAND, MI"
49759,0.06,"PRESQUE ISLE, MI"
49760,0.06,"CHIPPEWA, MI"
49761,0.06,"CHEBOYGAN, MI"
49762,0.06,"MACKINAC, MI"
49764,0.06,"EMMET, MI"
49765,0.06,"PRESQUE ISLE, MI"
49766,0.06,"ALPENA, MI"
49768,0.06,"CHIPPEWA, MI"
49769,0.06,"CHEBOYGAN, MI"
49770,0.06,"CHARLEVOIX, MI"
49774,0.06,"CHIPPEWA, MI"
49775,0.06,"MACKINAC, MI"
49776,0.06,"PRESQUE ISLE, MI"
49777,0.06,"ALPENA, MI"
49779,0.06,"PRESQUE ISLE, MI"
49780,0.06,"CHIPPEWA, MI"
49781,0.06,"MACKINAC, MI"
49782,0.06,"CHARLEVOIX, MI"
49783,0.06,"CHIPPEWA, MI"
49784,0.06,"CHIPPEWA, MI"
49785,0.06,"CHIPPEWA, MI"
49786,0.06,"CHIPPEWA, MI"
49788,0.06,"CHIPPEWA, MI"
49791,0.06,"CHEBOYGAN, MI"
49792,0.06,"CHEBOYGAN, MI"
49793,0.06,"CHIPPEWA, MI"
49795,0.06,"OTSEGO, MI"
49796,0.06,"CHARLEVOIX, MI"
49797,0.06,"OTSEGO, MI"
49799,0.06,"CHEBOYGAN, MI"
49801,0.06,"DICKINSON, MI"
49802,0.06,"DICKINSON, MI"
49805,0.06,"KEWEENAW, MI"
49806,0.06,"ALGER, MI"
49807,0.06,"DELTA, MI"
49808,0.06,"MARQUETTE, MI"
49812,0.06,"MENOMINEE, MI"
49814,0.06,"MARQUETTE, MI"
49815,0.06,"DICKINSON, MI"
49816,0.06,"ALGER, MI"
49817,0.06,"DELTA, MI"
49818,0.06,"DELTA, MI"
49819,0.06,"MARQUETTE, MI"
49820,0.06,"MACKINAC, MI"
49821,0.06,"MENOMINEE, MI"
49822,0.06,"MARQUETTE, MI"
49825,0.06,"ALGER, MI"
49826,0.06,"ALGER, MI"
49827,0.06,"MACKINAC, MI"
49829,0.06,"DELTA, MI"
49831,0.06,"DICKINSON, MI"
49833,0.06,"MARQUETTE, MI"
49834,0.06,"DICKINSON, MI"
49835,0.06,"DELTA, MI"
49836,0.06,"LUCE, MI"
49837,0.06,"DELTA, MI"
49838,0.06,"MACKINAC, MI"
49839,0.06,"ALGER, MI"
49840,0.06,"SCHOOLCRAFT, MI"
49841,0.06,"MARQUETTE, MI"
49845,0.06,"MENOMINEE, MI"
49847,0.06,"MENOMINEE, MI"
49848,0.06,"MENOMINEE, MI"
49849,0.06,"MARQUETTE, MI"
49852,0.06,"DICKINSON, MI"
49853,0.06,"LUCE, MI"
49854,0.06,"SCHOOLCRAFT, MI"
49855,0.06,"MARQUETTE, MI"
49858,0.06,"MENOMINEE, MI"
49861,0.06,"BARAGA, MI"
49862,0.06,"ALGER, MI"
49863,0.06,"MENOMINEE, MI"
49864,0.06,"DELTA, MI"
49865,0.06,"ISHPEMING, MI"
49866,0.06,"MARQUETTE, MI"
49868,0.06,"CHIPPEWA, MI"
49870,0.06,"DICKINSON, MI"
49871,0.06,"MARQUETTE, MI"
49872,0.06,"DELTA, MI"
49873,0.06,"DICKINSON, MI"
49874,0.06,"POWERS, MI"
49876,0.06,"DICKINSON, MI"
49877,0.06,"DICKINSON, MI"
49878,0.06,"DELTA, MI"
49879,0.06,"IRON, MI"
49880,0.06,"DELTA, MI"
49881,0.06,"DICKINSON, MI"
49883,0.06,"ALGER, MI"
49884,0.06,"ALGER, MI"
49885,0.06,"MARQUETTE, MI"
49886,0.06,"MENOMINEE, MI"
49887,0.06,"MENOMINEE, MI"
49891,0.06,"ALGER, MI"
49892,0.06,"MENOMINEE, MI"
49893,0.06,"MENOMINEE, MI"
49894,0.06,"DELTA, MI"
49895,0.06,"ALGER, MI"
49896,0.06,"MENOMINEE, MI"
49901,0.06,"KEWEENAW, MI"
49902,0.06,"ALPHA, MI"
49903,0.06,"IRON, MI"
49905,0.06,"HOUGHTON, MI"
49908,0.06,"BARAGA, MI"
49910,0.06,"ONTONAGON, MI"
49911,0.06,"GOGEBIC, MI"
49912,0.06,"ONTONAGON, MI"
49913,0.06,"KEWEENAW, MI"
49915,0.06,"CASPIAN, MI"
49916,0.06,"HOUGHTON, MI"
49917,0.06,"KEWEENAW, MI"
49918,0.06,"KEWEENAW, MI"
49919,0.06,"BARAGA, MI"
49920,0.06,"IRON, MI"
49921,0.06,"HOUGHTON, MI"
49922,0.06,"HOUGHTON, MI"
49925,0.06,"ONTONAGON, MI"
49927,0.06,"IRON, MI"
49929,0.06,"ONTONAGON, MI"
49930,0.06,"HOUGHTON, MI"
49931,0.06,"HOUGHTON, MI"
49934,0.06,"HOUGHTON, MI"
49935,0.06,"IRON, MI"
49938,0.06,"GOGEBIC, MI"
49942,0.06,"CALUMET, MI"
49945,0.06,"HOUGHTON, MI"
49946,0.06,"BARAGA, MI"
49947,0.06,"GOGEBIC, MI"
49948,0.06,"ONTONAGON, MI"
49950,0.06,"KEWEENAW, MI"
49952,0.06,"BARAGA, MI"
49953,0.06,"ONTONAGON, MI"
49955,0.06,"HOUGHTON, MI"
49958,0.06,"BARAGA, MI"
49959,0.06,"GOGEBIC, MI"
49960,0.06,"ONTONAGON, MI"
49961,0.06,"HOUGHTON, MI"
49962,0.06,"BARAGA, MI"
49963,0.06,"HOUGHTON, MI"
49964,0.06,"IRON RIVER, MI"
49965,0.06,"HOUGHTON, MI"
49967,0.06,"HOUGHTON, MI"
49968,0.06,"GOGEBIC, MI"
49969,0.06,"GOGEBIC, MI"
49970,0.06,"BARAGA, MI"
49971,0.06,"ONTONAGON, MI"
50001,0.07,"WARREN, IA"
50002,0.07,"ADAIR, IA"
50003,0.07,"WAUKEE, IA"
50005,0.07,"ALBION, IA"
50006,0.07,"ALDEN, IA"
50007,0.07,"ALLEMAN, IA"
50008,0.07,"ALLERTON, IA"
50009,0.07,"ALTOONA, IA"
50010,0.07,"AMES, IA"
50011,0.07,"AMES, IA"
50012,0.07,"AMES, IA"
50013,0.07,"AMES, IA"
50014,0.07,"AMES, IA"
50020,0.07,"ANITA, IA"
50021,0.06,"ANKENY, IA"
50022,0.07,"ATLANTIC, IA"
50023,0.07,"JOHNSTON, IA"
50025,0.07,"AUDUBON, IA"
50026,0.07,"BAGLEY, IA"
50027,0.07,"BARNES CITY, IA"
50028,0.07,"BAXTER, IA"
50029,0.07,"BAYARD, IA"
50031,0.07,"BEAVER, IA"
50032,0.06,"POLK, IA"
50033,0.07,"BEVINGTON, IA"
50034,0.07,"BLAIRSBURG, IA"
50035,0.07,"BONDURANT, IA"
50036,0.07,"BOONE, IA"
50037,0.07,"BOONE, IA"
50038,0.07,"DALLAS, IA"
50039,0.07,"BOUTON, IA"
50040,0.07,"BOXHOLM, IA"
50041,0.07,"FRANKLIN, IA"
50042,0.07,"BRAYTON, IA"
50043,0.07,"ALDEN, IA"
50044,0.07,"BUSSEY, IA"
50046,0.07,"CAMBRIDGE, IA"
50047,0.07,"DES MOINES, IA"
50048,0.07,"CASEY, IA"
50049,0.07,"CHARITON, IA"
50050,0.07,"CHURDAN, IA"
50051,0.07,"CLEMONS, IA"
50052,0.07,"CLIO, IA"
50054,0.07,"COLFAX, IA"
50055,0.07,"COLLINS, IA"
50056,0.07,"COLO, IA"
50057,0.07,"LUCAS, IA"
50058,0.07,"COON RAPIDS, IA"
50059,0.07,"GREENE CO UNINCORPORATED SP, IA"
50060,0.07,"CORYDON, IA"
50061,0.07,"WEST DES MOINES, IA"
50062,0.07,"MELCHER-DALLAS, IA"
50063,0.07,"DALLAS CENTER, IA"
50064,0.07,"DANA, IA"
50065,0.07,"DAVIS CITY, IA"
50066,0.07,"DALLAS, IA"
50067,0.07,"DECATUR CITY, IA"
50068,0.07,"DERBY, IA"
50069,0.07,"DE SOTO, IA"
50070,0.07,"DEXTER, IA"
50071,0.07,"DOWS, IA"
50072,0.07,"EARLHAM, IA"
50073,0.07,"ELKHART, IA"
50074,0.07,"BEACONSFIELD, IA"
50075,0.07,"ELLSWORTH, IA"
50076,0.07,"EXIRA, IA"
50078,0.07,"FERGUSON, IA"
50099,0.07,"BOONE, IA"
50101,0.07,"GALT, IA"
50102,0.07,"HARDIN, IA"
50103,0.07,"GARDEN GROVE, IA"
50104,0.07,"KEOKUK, IA"
50105,0.07,"STORY, IA"
50106,0.07,"GILMAN, IA"
50107,0.07,"GRAND JUNCTION, IA"
50108,0.07,"GRAND RIVER, IA"
50109,0.07,"GRANGER, IA"
50110,0.07,"GRAY, IA"
50111,0.07,"JOHNSTON, IA"
50112,0.07,"GRINNELL, IA"
50115,0.07,"GUTHRIE CENTER, IA"
50116,0.07,"HAMILTON, IA"
50117,0.07,"AUDUBON, IA"
50118,0.07,"HARTFORD, IA"
50119,0.07,"HARVEY, IA"
50120,0.07,"HAVERHILL, IA"
50122,0.07,"HUBBARD, IA"
50123,0.07,"HUMESTON, IA"
50124,0.07,"HUXLEY, IA"
50125,0.07,"INDIANOLA, IA"
50126,0.07,"IOWA FALLS, IA"
50127,0.07,"JASPER, IA"
50128,0.07,"JAMAICA, IA"
50129,0.07,"JEFFERSON, IA"
50130,0.07,"JEWELL JUNCTION, IA"
50131,0.07,"JOHNSTON, IA"
50132,0.07,"KAMRAR, IA"
50133,0.07,"KELLERTON, IA"
50134,0.07,"KELLEY, IA"
50135,0.07,"KELLOGG, IA"
50136,0.07,"IOWA, IA"
50137,0.07,"JASPER, IA"
50138,0.07,"KNOXVILLE, IA"
50139,0.07,"LACONA, IA"
50140,0.07,"LAMONI, IA"
50141,0.07,"LAUREL, IA"
50142,0.07,"MARSHALL, IA"
50143,0.07,"LEIGHTON, IA"
50144,0.07,"LEON, IA"
50145,0.07,"WARREN, IA"
50146,0.07,"LINDEN, IA"
50147,0.07,"LINEVILLE, IA"
50148,0.07,"LISCOMB, IA"
50149,0.07,"LORIMOR, IA"
50150,0.07,"LOVILIA, IA"
50151,0.07,"LUCAS, IA"
50152,0.07,"LUTHER, IA"
50153,0.07,"LYNNVILLE, IA"
50154,0.07,"MCCALLSBURG, IA"
50155,0.07,"MACKSBURG, IA"
50156,0.07,"LUTHER, IA"
50157,0.07,"POWESHIEK, IA"
50158,0.07,"MARSHALLTOWN, IA"
50160,0.07,"MARTENSDALE, IA"
50161,0.07,"MAXWELL, IA"
50162,0.07,"MELBOURNE, IA"
50163,0.07,"MELCHER-DALLAS, IA"
50164,0.07,"MENLO, IA"
50165,0.07,"MILLERTON, IA"
50166,0.07,"MILO, IA"
50167,0.07,"MINBURN, IA"
50168,0.07,"MINGO, IA"
50169,0.07,"MITCHELLVILLE, IA"
50170,0.07,"MONROE, IA"
50171,0.07,"MONTEZUMA, IA"
50173,0.07,"MONTOUR, IA"
50174,0.07,"MURRAY, IA"
50201,0.07,"NEVADA, IA"
50206,0.07,"NEW PROVIDENCE, IA"
50207,0.07,"NEW SHARON, IA"
50208,0.07,"NEWTON, IA"
50210,0.07,"NEW VIRGINIA, IA"
50211,0.07,"DES MOINES, IA"
50212,0.07,"OGDEN, IA"
50213,0.07,"OSCEOLA, IA"
50214,0.07,"JASPER, IA"
50216,0.07,"PANORA, IA"
50217,0.07,"PATON, IA"
50218,0.07,"WINTERSET, IA"
50219,0.07,"PELLA, IA"
50220,0.07,"BERKLEY, IA"
50222,0.07,"EAST PERU, IA"
50223,0.07,"FRASER, IA"
50225,0.07,"PLEASANTVILLE, IA"
50226,0.07,"GRIMES, IA"
50227,0.07,"POPEJOY, IA"
50228,0.07,"PRAIRIE CITY, IA"
50229,0.07,"BEVINGTON, IA"
50230,0.07,"RADCLIFFE, IA"
50231,0.07,"RANDALL, IA"
50232,0.07,"REASNOR, IA"
50233,0.07,"REDFIELD, IA"
50234,0.07,"RHODES, IA"
50235,0.07,"RIPPEY, IA"
50236,0.07,"ROLAND, IA"
50237,0.07,"RUNNELLS, IA"
50238,0.07,"RUSSELL, IA"
50239,0.07,"SAINT ANTHONY, IA"
50240,0.07,"SAINT CHARLES, IA"
50241,0.07,"SAINT MARYS, IA"
50242,0.07,"KELLOGG, IA"
50243,0.07,"SHELDAHL, IA"
50244,0.07,"ALLEMAN, IA"
50246,0.07,"STANHOPE, IA"
50247,0.07,"RHODES, IA"
50248,0.07,"STORY CITY, IA"
50249,0.07,"STRATFORD, IA"
50250,0.07,"STUART, IA"
50251,0.07,"SULLY, IA"
50252,0.07,"MARION, IA"
50254,0.07,"THAYER, IA"
50255,0.07,"THORNBURG, IA"
50256,0.07,"MAHASKA, IA"
50257,0.07,"TRURO, IA"
50258,0.07,"UNION, IA"
50259,0.07,"HARDIN, IA"
50261,0.07,"VAN METER, IA"
50262,0.07,"VAN WERT, IA"
50263,0.07,"WAUKEE, IA"
50264,0.07,"WELDON, IA"
50265,0.07,"DES MOINES, IA"
50266,0.07,"WINDSOR HEIGHTS, IA"
50268,0.07,"KEOKUK, IA"
50269,0.07,"WHITTEN, IA"
50271,0.07,"WILLIAMS, IA"
50272,0.07,"WILLIAMSON, IA"
50273,0.07,"WINTERSET, IA"
50274,0.07,"WIOTA, IA"
50275,0.07,"WOODBURN, IA"
50276,0.07,"WOODWARD, IA"
50277,0.07,"YALE, IA"
50278,0.07,"ZEARING, IA"
50301,0.07,"DES MOINES, IA"
50302,0.07,"DES MOINES, IA"
50303,0.07,"DES MOINES, IA"
50304,0.07,"DES MOINES, IA"
50305,0.07,"DES MOINES, IA"
50306,0.07,"DES MOINES, IA"
50307,0.07,"DES MOINES, IA"
50308,0.07,"DES MOINES, IA"
50309,0.07,"DES MOINES, IA"
50310,0.07,"DES MOINES, IA"
50311,0.07,"DES MOINES, IA"
50312,0.07,"DES MOINES, IA"
50313,0.07,"DES MOINES, IA"
50314,0.07,"DES MOINES, IA"
50315,0.07,"JOHNSTON, IA"
50316,0.07,"DES MOINES, IA"
50317,0.07,"ALTOONA, IA"
50318,0.07,"DES MOINES, IA"
50319,0.07,"DES MOINES, IA"
50320,0.07,"DES MOINES, IA"
50321,0.07,"DES MOINES, IA"
50322,0.07,"JOHNSTON, IA"
50323,0.07,"GRIMES, IA"
50324,0.07,"WINDSOR HEIGHTS, IA"
50325,0.07,"CLIVE, IA"
50327,0.07,"DES MOINES, IA"
50328,0.07,"DES MOINES, IA"
50329,0.07,"DES MOINES, IA"
50330,0.07,"DES MOINES, IA"
50331,0.07,"DES MOINES, IA"
50332,0.07,"DES MOINES, IA"
50333,0.07,"DES MOINES, IA"
50334,0.07,"URBANDALE, IA"
50335,0.07,"DES MOINES, IA"
50336,0.07,"WEST DES MOINES, IA"
50339,0.07,"WEST DES MOINES, IA"
50340,0.07,"DES MOINES, IA"
50359,0.07,"WEST DES MOINES, IA"
50360,0.07,"DES MOINES, IA"
50361,0.07,"WEST DES MOINES, IA"
50362,0.07,"WEST DES MOINES, IA"
50363,0.07,"WEST DES MOINES, IA"
50364,0.07,"WEST DES MOINES, IA"
50367,0.07,"WEST DES MOINES, IA"
50368,0.07,"WEST DES MOINES, IA"
50369,0.07,"WEST DES MOINES, IA"
50380,0.07,"DES MOINES, IA"
50381,0.07,"DES MOINES, IA"
50391,0.07,"DES MOINES, IA"
50392,0.07,"DES MOINES, IA"
50393,0.07,"DES MOINES, IA"
50394,0.07,"URBANDALE, IA"
50395,0.07,"URBANDALE, IA"
50396,0.07,"DES MOINES, IA"
50398,0.07,"WEST DES MOINES, IA"
50401,0.07,"PLYMOUTH, IA"
50402,0.07,"MASON CITY, IA"
50420,0.07,"ALEXANDER, IA"
50421,0.07,"BELMOND, IA"
50423,0.07,"BRITT, IA"
50424,0.07,"BUFFALO CENTER, IA"
50426,0.07,"CARPENTER, IA"
50427,0.07,"FRANKLIN, IA"
50428,0.07,"CLEAR LAKE, IA"
50430,0.07,"CORWITH, IA"
50431,0.07,"COULTER, IA"
50432,0.07,"CRYSTAL LAKE, IA"
50433,0.07,"DOUGHERTY, IA"
50434,0.07,"FERTILE, IA"
50435,0.07,"FLOYD, IA"
50436,0.07,"FOREST CITY, IA"
50438,0.07,"GARNER, IA"
50439,0.07,"GOODELL, IA"
50440,0.07,"GRAFTON, IA"
50441,0.07,"HAMPTON, IA"
50444,0.07,"FERTILE, IA"
50446,0.07,"JOICE, IA"
50447,0.07,"KANAWHA, IA"
50448,0.07,"KENSETT, IA"
50449,0.07,"KLEMME, IA"
50450,0.07,"LAKE MILLS, IA"
50451,0.07,"LAKOTA, IA"
50452,0.07,"COULTER, IA"
50453,0.07,"LELAND, IA"
50454,0.07,"MITCHELL, IA"
50455,0.07,"MCINTIRE, IA"
50456,0.07,"MANLY, IA"
50457,0.07,"MESERVEY, IA"
50458,0.07,"NORA SPRINGS, IA"
50459,0.07,"NORTHWOOD, IA"
50460,0.07,"ORCHARD, IA"
50461,0.07,"OSAGE, IA"
50464,0.07,"PLYMOUTH, IA"
50465,0.07,"RAKE, IA"
50466,0.07,"RICEVILLE, IA"
50467,0.07,"ROCK FALLS, IA"
50468,0.07,"ROCKFORD, IA"
50469,0.07,"ROCKWELL, IA"
50470,0.07,"ROWAN, IA"
50471,0.07,"RUDD, IA"
50472,0.07,"SAINT ANSGAR, IA"
50473,0.07,"SCARVILLE, IA"
50475,0.07,"SHEFFIELD, IA"
50476,0.07,"STACYVILLE, IA"
50477,0.07,"SWALEDALE, IA"
50478,0.07,"THOMPSON, IA"
50479,0.07,"THORNTON, IA"
50480,0.07,"TITONKA, IA"
50481,0.07,"MITCHELL, IA"
50482,0.07,"VENTURA, IA"
50483,0.07,"WESLEY, IA"
50484,0.07,"WODEN, IA"
50501,0.07,"BADGER, IA"
50510,0.07,"ALBERT CITY, IA"
50511,0.07,"ALGONA, IA"
50514,0.07,"ARMSTRONG, IA"
50515,0.07,"AYRSHIRE, IA"
50516,0.07,"BADGER, IA"
50517,0.07,"BANCROFT, IA"
50518,0.07,"BARNUM, IA"
50519,0.07,"BODE, IA"
50520,0.07,"BRADGATE, IA"
50521,0.07,"WEBSTER, IA"
50522,0.07,"BURT, IA"
50523,0.07,"CALLENDER, IA"
50524,0.07,"CLARE, IA"
50525,0.07,"CLARION, IA"
50526,0.07,"CLARION, IA"
50527,0.07,"CURLEW, IA"
50528,0.07,"CYLINDER, IA"
50529,0.07,"DAKOTA CITY, IA"
50530,0.07,"DAYTON, IA"
50531,0.07,"DOLLIVER, IA"
50532,0.07,"DUNCOMBE, IA"
50533,0.07,"EAGLE GROVE, IA"
50535,0.07,"EARLY, IA"
50536,0.07,"EMMETSBURG, IA"
50538,0.07,"FARNHAMVILLE, IA"
50539,0.07,"FENTON, IA"
50540,0.07,"FONDA, IA"
50541,0.07,"GILMORE CITY, IA"
50542,0.07,"GOLDFIELD, IA"
50543,0.07,"GOWRIE, IA"
50544,0.07,"HARCOURT, IA"
50545,0.07,"HARDY, IA"
50546,0.07,"HAVELOCK, IA"
50548,0.07,"HUMBOLDT, IA"
50551,0.07,"JOLLEY, IA"
50552,0.07,"KNIERIM, IA"
50554,0.07,"LAURENS, IA"
50556,0.07,"LEDYARD, IA"
50557,0.07,"LEHIGH, IA"
50558,0.07,"LIVERMORE, IA"
50559,0.07,"LONE ROCK, IA"
50560,0.07,"LU VERNE, IA"
50561,0.07,"LYTTON, IA"
50562,0.07,"MALLARD, IA"
50563,0.07,"MANSON, IA"
50565,0.07,"MARATHON, IA"
50566,0.07,"MOORLAND, IA"
50567,0.07,"NEMAHA, IA"
50568,0.07,"NEWELL, IA"
50569,0.07,"OTHO, IA"
50570,0.07,"OTTOSEN, IA"
50571,0.07,"PALMER, IA"
50573,0.07,"PLOVER, IA"
50574,0.07,"POCAHONTAS, IA"
50575,0.07,"POMEROY, IA"
50576,0.07,"REMBRANDT, IA"
50577,0.07,"RENWICK, IA"
50578,0.07,"RINGSTED, IA"
50579,0.07,"ROCKWELL CITY, IA"
50581,0.07,"PLOVER, IA"
50582,0.07,"HUMBOLDT, IA"
50583,0.07,"SAC CITY, IA"
50585,0.07,"SIOUX RAPIDS, IA"
50586,0.07,"KNIERIM, IA"
50588,0.07,"LAKESIDE, IA"
50590,0.07,"SWEA CITY, IA"
50591,0.07,"THOR, IA"
50592,0.07,"TRUESDALE, IA"
50593,0.07,"VARINA, IA"
50594,0.07,"VINCENT, IA"
50595,0.07,"WEBSTER CITY, IA"
50597,0.07,"WEST BEND, IA"
50598,0.07,"WHITTEMORE, IA"
50599,0.07,"WOOLSTOCK, IA"
50601,0.07,"ACKLEY, IA"
50602,0.07,"ALLISON, IA"
50603,0.07,"ALTA VISTA, IA"
50604,0.07,"APLINGTON, IA"
50605,0.07,"AREDALE, IA"
50606,0.07,"ARLINGTON, IA"
50607,0.07,"AURORA, IA"
50608,0.07,"BUTLER, IA"
50609,0.07,"BEAMAN, IA"
50611,0.07,"BRISTOW, IA"
50612,0.07,"BLACK HAWK, IA"
50613,0.07,"CEDAR FALLS, IA"
50614,0.07,"CEDAR FALLS, IA"
50616,0.07,"CHARLES CITY, IA"
50619,0.07,"CLARKSVILLE, IA"
50620,0.07,"COLWELL, IA"
50621,0.07,"CONRAD, IA"
50622,0.07,"DENVER, IA"
50623,0.07,"BLACK HAWK, IA"
50624,0.07,"DIKE, IA"
50625,0.07,"DUMONT, IA"
50626,0.07,"DUNKERTON, IA"
50627,0.07,"ELDORA, IA"
50628,0.07,"ELMA, IA"
50629,0.07,"FAIRBANK, IA"
